time   x    y    orientation    linear_velocity    angular_velocity    command_velocity command_angle
108.674 25.3142606067 -10.8665219161 -1.36041779377 0.422878586775 -0.0267411191866 40.0 -2.77555756156e-17
108.791 25.36313596 -11.095397546 -1.36034804076 0.412658652095 0.0262932255008 40.0 -2.77555756156e-17
108.879 25.4003301155 -11.2695132012 -1.36034479251 0.423231678976 -0.0268299348046 40.0 -2.77555756156e-17
109.004 25.4416987714 -11.4631728298 -1.36028225867 0.41265804322 0.0281145352164 40.0 0.10000000149
109.088 25.4878364025 -11.6721706683 -1.3469251305 0.443790512707 0.098639313027 40.0 0.10000000149
109.168 25.5239272981 -11.8281568637 -1.33975261987 0.457726295248 0.0829949043313 40.0 0.10000000149
109.283 25.5783169858 -12.05368416 -1.32686824094 0.482860666929 0.169352506824 40.0 0.10000000149
109.371 25.6201461701 -12.2163244804 -1.31049605306 0.514053801352 0.219261362689 40.0 0.10000000149
109.486 25.6854679384 -12.4470724944 -1.27842917515 0.576841231512 0.282070761818 40.0 0.10000000149
109.573 25.7357428356 -12.6071543318 -1.25487279095 0.620237264688 0.277718216449 40.0 0.10000000149
109.681 25.807885054 -12.816679883 -1.22326582802 0.679521399388 0.292720554736 40.0 0.10000000149
109.767 25.8683781162 -12.9772681394 -1.19774471473 0.72687972001 0.303620193604 40.0 0.10000000149
109.88 25.9549819726 -13.1874945231 -1.16209789996 0.791912573033 0.320663204904 40.0 0.10000000149
109.963 26.021111039 -13.3348251011 -1.13558356335 0.840195016665 0.332927008467 40.0 0.10000000149
110.091 26.1318194495 -13.5601876682 -1.09268413207 0.916542608066 0.346296223356 40.0 0.10000000149
110.199 26.2384007338 -13.7561434278 -1.05309665654 0.986120870189 0.362081135153 40.0 0.10000000149
110.287 26.3255454819 -13.9035374138 -1.02163352559 1.04041940656 0.367231005668 40.0 0.10000000149
110.362 26.4064272256 -14.0313678898 -0.993099748685 1.08839548822 0.376909538181 40.0 0.10000000149
110.483 26.5415535584 -14.2282244014 -0.946968277474 1.16347469607 0.39067469423 40.0 0.10000000149
110.588 26.6697965627 -14.3981875165 -0.90691227175 1.22863135738 0.371187552338 40.0 0.10000000149
110.671 26.7736995944 -14.5266483622 -0.875318346842 1.26207585766 0.437483467574 40.0 0.10000000149
110.761 26.8907516856 -14.6610849147 -0.836942113082 1.32962286307 0.457223555875 40.0 0.10000000149
110.88 27.0505194531 -14.8315463441 -0.800783902737 1.39461675049 0.266324582547 40.0 0.10000000149
110.99 27.2061662335 -14.9863384907 -0.767121320663 1.4417454326 0.226199652478 40.0 0.10000000149
111.087 27.3475908805 -15.1187496625 -0.738698358823 1.46849727246 0.403566154706 40.0 0.10000000149
111.188 27.497137449 -15.2501443951 -0.705508149791 1.51396606618 0.402393905988 40.0 0.10000000149
111.292 27.6610975805 -15.3842333483 -0.668887692549 1.56783775691 0.265516083661 40.0 0.10000000149
111.399 27.831040168 -15.5141390264 -0.637957902242 1.60380985503 0.327295831796 40.0 0.10000000149
111.483 27.9669751293 -15.6121241514 -0.611562987652 1.62888379236 0.384207662079 40.0 0.10000000149
111.598 28.156945032 -15.7396298155 -0.574311509152 1.64045768287 0.267955133876 39.0 0.10000000149
